orderId,itemId,Quantity,Name,catId,catName
968,7,1,Margherita Pizza,27,Pizza 
968,98,1,Miranda,38,Beverages 
972,7,1,Margherita Pizza,27,Pizza 
972,96,1,7UP,38,Beverages 
973,7,1,Margherita Pizza,27,Pizza 
973,96,1,7UP,38,Beverages 
980,31,1,Garden Fresh Pizza Cone,28,Pizza Cones
980,37,2,Super Cheese,29,Starters
982,25,1,Panner Tandoori Pizza,27,Pizza 
982,36,1,Cheese Garlic Bread ,29,Starters
985,7,1,Margherita Pizza,27,Pizza 
985,90,1,French Fries,29,Starters
985,87,1,BBQ Cottage Cheese,28,Pizza Cones
985,97,1,Pepsi,38,Beverages 
986,17,1,Veg Supreme Pizza,27,Pizza 
986,90,1,French Fries,29,Starters
987,7,1,Margherita Pizza,27,Pizza 
987,96,1,7UP,38,Beverages 
988,99,1,Meal For 2 Veg,39,Meal Deal
988,37,1,Super Cheese,29,Starters
990,34,1,Cheese Sticks ,29,Starters
990,97,1,Pepsi,38,Beverages 
990,25,1,Panner Tandoori Pizza,27,Pizza 
993,33,1,Potato Wedges,29,Starters
993,90,1,French Fries,29,Starters
999,15,1,Veggie Lovers Pizza ,27,Pizza 
999,34,1,Cheese Sticks ,29,Starters
1000,101,1,Meal For 4 Veg ,39,Meal Deal
1000,32,1,Chicken Tikka Pizza Cone,28,Pizza Cones
1001,23,1,Jughalbandhi,27,Pizza 
1001,78,1,Chicken Sausage ,27,Pizza 
1001,33,1,Potato Wedges,29,Starters
1004,7,3,Margherita Pizza,27,Pizza 
1004,90,1,French Fries,29,Starters
1005,21,1,Rainbow Veggie Pizza ,27,Pizza 
1005,39,1,Lava Cake,31,Desserts
1006,88,1,Chicken Fingers(Boneless) ,29,Starters
1006,9,1,Simply Veggie Pizza,27,Pizza 
1011,7,1,Margherita Pizza,27,Pizza 
1013,77,1,Chicken Delight ,27,Pizza 
1013,96,1,7UP,38,Beverages 
1014,11,1,Garden Fresh Pizza ,27,Pizza 
1014,90,1,French Fries,29,Starters
1015,23,1,Jughalbandhi,27,Pizza 
1015,97,1,Pepsi,38,Beverages 
1021,11,1,Garden Fresh Pizza ,27,Pizza 
1021,90,1,French Fries,29,Starters
1023,11,1,Garden Fresh Pizza ,27,Pizza 
1023,96,2,7UP,38,Beverages 
1024,95,1,Mountain Dew ,38,Beverages 
1026,7,1,Margherita Pizza,27,Pizza 
1026,96,1,7UP,38,Beverages 
1037,7,1,Margherita Pizza,27,Pizza 
1037,7,1,Margherita Pizza,27,Pizza 
1041,37,1,Super Cheese,29,Starters
1041,90,1,French Fries,29,Starters
1042,16,1,Corn Exotica Pizza,27,Pizza 
1042,37,1,Super Cheese,29,Starters
1043,15,1,Veggie Lovers Pizza ,27,Pizza 
1043,37,1,Super Cheese,29,Starters
1055,79,1,Grilled Chicken ,27,Pizza 
1055,88,1,Chicken Fingers(Boneless) ,29,Starters
1059,29,1,Veg Kolhapuri Pizza,27,Pizza 
1059,19,1,Veg Feast Pizza ,27,Pizza 
1060,27,1,Hot Chilli Pizza,27,Pizza 
1060,23,1,Jughalbandhi,27,Pizza 
1062,11,1,Garden Fresh Pizza ,27,Pizza 
1062,36,1,Cheese Garlic Bread ,29,Starters
1063,77,1,Chicken Delight ,27,Pizza 
1064,32,1,Chicken Tikka Pizza Cone,28,Pizza Cones
1064,7,1,Margherita Pizza,27,Pizza 
1064,77,1,Chicken Delight ,27,Pizza 
1069,34,1,Cheese Sticks ,29,Starters
1069,39,1,Lava Cake,31,Desserts
1078,77,1,Chicken Delight ,27,Pizza 
1078,39,1,Lava Cake,31,Desserts
1087,19,1,Veg Feast Pizza ,27,Pizza 
1087,96,1,7UP,38,Beverages 
1093,7,1,Margherita Pizza,27,Pizza 
1093,35,1,Garlic Bread,29,Starters
1095,16,1,Corn Exotica Pizza,27,Pizza 
1095,90,1,French Fries,29,Starters
1103,11,1,Garden Fresh Pizza ,27,Pizza 
1103,34,1,Cheese Sticks ,29,Starters
1109,103,1,Meal For 6 Veg,39,Meal Deal
1109,98,1,Miranda,38,Beverages 
1109,90,2,French Fries,29,Starters
1109,87,1,BBQ Cottage Cheese,28,Pizza Cones
1112,16,1,Corn Exotica Pizza,27,Pizza 
1112,90,1,French Fries,29,Starters
1113,15,1,Veggie Lovers Pizza ,27,Pizza 
1113,96,1,7UP,38,Beverages 
1114,29,1,Veg Kolhapuri Pizza,27,Pizza 
1114,33,1,Potato Wedges,29,Starters
1114,90,1,French Fries,29,Starters
1116,11,1,Garden Fresh Pizza ,27,Pizza 
1116,96,1,7UP,38,Beverages 
1117,11,1,Garden Fresh Pizza ,27,Pizza 
1117,36,1,Cheese Garlic Bread ,29,Starters
1119,82,1,Chicken Supreme ,27,Pizza 
1119,83,1,Supreme Combo,27,Pizza 
1120,25,1,Panner Tandoori Pizza,27,Pizza 
1120,90,1,French Fries,29,Starters
1122,99,1,Meal For 2 Veg,39,Meal Deal
1122,88,1,Chicken Fingers(Boneless) ,29,Starters
1126,25,1,Panner Tandoori Pizza,27,Pizza 
1126,96,2,7UP,38,Beverages 
1130,25,1,Panner Tandoori Pizza,27,Pizza 
1130,90,1,French Fries,29,Starters
1130,98,1,Miranda,38,Beverages 
1130,96,1,7UP,38,Beverages 
1132,33,1,Potato Wedges,29,Starters
1132,39,1,Lava Cake,31,Desserts
1133,7,1,Margherita Pizza,27,Pizza 
1133,34,1,Cheese Sticks ,29,Starters
1134,34,1,Cheese Sticks ,29,Starters
1134,7,1,Margherita Pizza,27,Pizza 
1135,90,1,French Fries,29,Starters
1135,9,1,Simply Veggie Pizza,27,Pizza 
1135,96,1,7UP,38,Beverages 
1136,11,2,Garden Fresh Pizza ,27,Pizza 
1136,90,1,French Fries,29,Starters
1138,39,1,Lava Cake,31,Desserts
1138,17,1,Veg Supreme Pizza,27,Pizza 
1138,90,1,French Fries,29,Starters
1139,11,1,Garden Fresh Pizza ,27,Pizza 
1139,90,1,French Fries,29,Starters
1140,16,1,Corn Exotica Pizza,27,Pizza 
1140,33,1,Potato Wedges,29,Starters
1140,36,1,Cheese Garlic Bread ,29,Starters
1144,7,2,Margherita Pizza,27,Pizza 
1144,35,1,Garlic Bread,29,Starters
1149,7,1,Margherita Pizza,27,Pizza 
1149,90,1,French Fries,29,Starters
1150,21,1,Rainbow Veggie Pizza ,27,Pizza 
1150,90,1,French Fries,29,Starters
1151,36,1,Cheese Garlic Bread ,29,Starters
1151,90,1,French Fries,29,Starters
1151,11,1,Garden Fresh Pizza ,27,Pizza 
1152,19,1,Veg Feast Pizza ,27,Pizza 
1152,23,1,Jughalbandhi,27,Pizza 
1156,16,1,Corn Exotica Pizza,27,Pizza 
1156,25,1,Panner Tandoori Pizza,27,Pizza 
1156,85,1,Tandoori Chicken,27,Pizza 
1160,33,1,Potato Wedges,29,Starters
1160,90,1,French Fries,29,Starters
1165,9,1,Simply Veggie Pizza,27,Pizza 
1165,90,1,French Fries,29,Starters
1167,33,1,Potato Wedges,29,Starters
1167,35,1,Garlic Bread,29,Starters
1169,11,1,Garden Fresh Pizza ,27,Pizza 
1169,90,1,French Fries,29,Starters
1171,7,1,Margherita Pizza,27,Pizza 
1171,90,1,French Fries,29,Starters
1176,7,2,Margherita Pizza,27,Pizza 
1176,39,2,Lava Cake,31,Desserts
1176,90,1,French Fries,29,Starters
1178,90,1,French Fries,29,Starters
1178,90,1,French Fries,29,Starters
1181,16,2,Corn Exotica Pizza,27,Pizza 
1181,90,2,French Fries,29,Starters
1181,96,3,7UP,38,Beverages 
1182,7,2,Margherita Pizza,27,Pizza 
1182,90,2,French Fries,29,Starters
1182,96,3,7UP,38,Beverages 
1183,77,1,Chicken Delight ,27,Pizza 
1183,7,1,Margherita Pizza,27,Pizza 
1186,31,1,Garden Fresh Pizza Cone,28,Pizza Cones
1186,37,1,Super Cheese,29,Starters
1196,7,1,Margherita Pizza,27,Pizza 
1196,90,1,French Fries,29,Starters
1197,7,1,Margherita Pizza,27,Pizza 
1197,96,5,7UP,38,Beverages 
1200,37,2,Super Cheese,29,Starters
1200,77,1,Chicken Delight ,27,Pizza 
1200,25,1,Panner Tandoori Pizza,27,Pizza 
1203,9,1,Simply Veggie Pizza,27,Pizza 
1203,90,1,French Fries,29,Starters
1207,25,1,Panner Tandoori Pizza,27,Pizza 
1207,90,1,French Fries,29,Starters
1208,7,1,Margherita Pizza,27,Pizza 
1208,90,1,French Fries,29,Starters
1214,7,1,Margherita Pizza,27,Pizza 
1215,25,1,Panner Tandoori Pizza,27,Pizza 
1215,90,1,French Fries,29,Starters
1217,15,1,Veggie Lovers Pizza ,27,Pizza 
1218,34,1,Cheese Sticks ,29,Starters
1218,36,1,Cheese Garlic Bread ,29,Starters
1219,16,1,Corn Exotica Pizza,27,Pizza 
1219,90,3,French Fries,29,Starters
1221,11,3,Garden Fresh Pizza ,27,Pizza 
1221,90,2,French Fries,29,Starters
1226,11,2,Garden Fresh Pizza ,27,Pizza 
1226,90,1,French Fries,29,Starters
1227,11,1,Garden Fresh Pizza ,27,Pizza 
1227,37,1,Super Cheese,29,Starters
1227,90,1,French Fries,29,Starters
1233,19,1,Veg Feast Pizza ,27,Pizza 
1233,90,1,French Fries,29,Starters
1233,96,4,7UP,38,Beverages 
1238,77,1,Chicken Delight ,27,Pizza 
1238,90,1,French Fries,29,Starters
1240,88,1,Chicken Fingers(Boneless) ,29,Starters
1240,7,1,Margherita Pizza,27,Pizza 
1241,7,2,Margherita Pizza,27,Pizza 
1241,98,2,Miranda,38,Beverages 
1242,7,4,Margherita Pizza,27,Pizza 
1242,90,1,French Fries,29,Starters
1244,78,1,Chicken Sausage ,27,Pizza 
1244,25,1,Panner Tandoori Pizza,27,Pizza 
1245,16,1,Corn Exotica Pizza,27,Pizza 
1245,96,2,7UP,38,Beverages 
1250,90,1,French Fries,29,Starters
1250,29,1,Veg Kolhapuri Pizza,27,Pizza 
1252,90,1,French Fries,29,Starters
1252,100,1,Meal For 2 Non-veg,39,Meal Deal
1252,88,1,Chicken Fingers(Boneless) ,29,Starters
1252,98,1,Miranda,38,Beverages 
1253,23,1,Jughalbandhi,27,Pizza 
1253,90,1,French Fries,29,Starters
1253,88,1,Chicken Fingers(Boneless) ,29,Starters
1253,29,1,Veg Kolhapuri Pizza,27,Pizza 
1254,103,1,Meal For 6 Veg,39,Meal Deal
1254,7,1,Margherita Pizza,27,Pizza 
1258,31,1,Garden Fresh Pizza Cone,28,Pizza Cones
1258,90,1,French Fries,29,Starters
1258,98,1,Miranda,38,Beverages 
1261,109,1,Cheesy Veggie Pasta,55,Pasta
1261,36,1,Cheese Garlic Bread ,29,Starters
1265,15,1,Veggie Lovers Pizza ,27,Pizza 
1265,36,2,Cheese Garlic Bread ,29,Starters
1267,9,1,Simply Veggie Pizza,27,Pizza 
1267,7,1,Margherita Pizza,27,Pizza 
1268,31,2,Garden Fresh Pizza Cone,28,Pizza Cones
1268,35,2,Garlic Bread,29,Starters
1268,34,1,Cheese Sticks ,29,Starters
1268,7,1,Margherita Pizza,27,Pizza 
1268,39,1,Lava Cake,31,Desserts
1272,35,1,Garlic Bread,29,Starters
1272,36,3,Cheese Garlic Bread ,29,Starters
1272,16,1,Corn Exotica Pizza,27,Pizza 
1274,16,1,Corn Exotica Pizza,27,Pizza 
1277,99,1,Meal For 2 Veg,39,Meal Deal
1277,7,4,Margherita Pizza,27,Pizza 
1280,33,1,Potato Wedges,29,Starters
1280,37,3,Super Cheese,29,Starters
1285,25,1,Panner Tandoori Pizza,27,Pizza 
1285,90,1,French Fries,29,Starters
1287,77,1,Chicken Delight ,27,Pizza 
1287,39,2,Lava Cake,31,Desserts
1288,17,1,Veg Supreme Pizza,27,Pizza 
1288,36,1,Cheese Garlic Bread ,29,Starters
1290,16,1,Corn Exotica Pizza,27,Pizza 
1290,90,1,French Fries,29,Starters
1293,15,1,Veggie Lovers Pizza ,27,Pizza 
1293,37,2,Super Cheese,29,Starters
1299,16,1,Corn Exotica Pizza,27,Pizza 
1299,33,1,Potato Wedges,29,Starters
1299,90,1,French Fries,29,Starters
1301,17,1,Veg Supreme Pizza,27,Pizza 
1301,34,1,Cheese Sticks ,29,Starters
1301,17,1,Veg Supreme Pizza,27,Pizza 
1303,11,1,Garden Fresh Pizza ,27,Pizza 
1303,36,1,Cheese Garlic Bread ,29,Starters
1303,34,1,Cheese Sticks ,29,Starters
1304,7,1,Margherita Pizza,27,Pizza 
1305,37,1,Super Cheese,29,Starters
1305,9,1,Simply Veggie Pizza,27,Pizza 
1305,11,1,Garden Fresh Pizza ,27,Pizza 
1306,36,1,Cheese Garlic Bread ,29,Starters
1306,11,1,Garden Fresh Pizza ,27,Pizza 
1307,17,1,Veg Supreme Pizza,27,Pizza 
1307,35,2,Garlic Bread,29,Starters
1308,37,1,Super Cheese,29,Starters
1308,90,1,French Fries,29,Starters
1312,101,1,Meal For 4 Veg ,39,Meal Deal
1313,31,2,Garden Fresh Pizza Cone,28,Pizza Cones
1314,36,1,Cheese Garlic Bread ,29,Starters
1314,90,1,French Fries,29,Starters
1314,16,1,Corn Exotica Pizza,27,Pizza 
1323,77,1,Chicken Delight ,27,Pizza 
1323,90,1,French Fries,29,Starters
1330,23,1,Jughalbandhi,27,Pizza 
1330,90,1,French Fries,29,Starters
1332,109,1,Cheesy Veggie Pasta,55,Pasta
1332,7,1,Margherita Pizza,27,Pizza 
1333,7,1,Margherita Pizza,27,Pizza 
1333,34,1,Cheese Sticks ,29,Starters
1333,90,1,French Fries,29,Starters
1334,7,1,Margherita Pizza,27,Pizza 
1334,7,1,Margherita Pizza,27,Pizza 
1337,7,1,Margherita Pizza,27,Pizza 
1337,34,1,Cheese Sticks ,29,Starters
1339,21,1,Rainbow Veggie Pizza ,27,Pizza 
1339,90,1,French Fries,29,Starters
1343,17,1,Veg Supreme Pizza,27,Pizza 
1343,79,1,Grilled Chicken ,27,Pizza 
1344,11,1,Garden Fresh Pizza ,27,Pizza 
1344,37,1,Super Cheese,29,Starters
1346,7,1,Margherita Pizza,27,Pizza 
1346,7,1,Margherita Pizza,27,Pizza 
1346,90,1,French Fries,29,Starters
1347,90,1,French Fries,29,Starters
1347,15,1,Veggie Lovers Pizza ,27,Pizza 
1347,109,1,Cheesy Veggie Pasta,55,Pasta
1348,90,2,French Fries,29,Starters
1348,21,1,Rainbow Veggie Pizza ,27,Pizza 
1349,25,1,Panner Tandoori Pizza,27,Pizza 
1349,90,1,French Fries,29,Starters
1354,9,1,Simply Veggie Pizza,27,Pizza 
1354,37,2,Super Cheese,29,Starters
1355,77,3,Chicken Delight ,27,Pizza 
1359,36,1,Cheese Garlic Bread ,29,Starters
1359,37,1,Super Cheese,29,Starters
1359,39,4,Lava Cake,31,Desserts
1359,98,4,Miranda,38,Beverages 
1359,16,1,Corn Exotica Pizza,27,Pizza 
1360,11,1,Garden Fresh Pizza ,27,Pizza 
1360,90,1,French Fries,29,Starters
1360,90,1,French Fries,29,Starters
1360,96,1,7UP,38,Beverages 
1361,99,1,Meal For 2 Veg,39,Meal Deal
1361,34,1,Cheese Sticks ,29,Starters
1363,7,1,Margherita Pizza,27,Pizza 
1365,31,1,Garden Fresh Pizza Cone,28,Pizza Cones
1365,39,1,Lava Cake,31,Desserts
1365,90,1,French Fries,29,Starters
1366,35,1,Garlic Bread,29,Starters
1366,34,1,Cheese Sticks ,29,Starters
1368,99,1,Meal For 2 Veg,39,Meal Deal
1368,39,1,Lava Cake,31,Desserts
1371,39,1,Lava Cake,31,Desserts
1371,87,1,BBQ Cottage Cheese,28,Pizza Cones
1372,110,2,Cheese Chicken Pasta ,55,Pasta
1372,88,1,Chicken Fingers(Boneless) ,29,Starters
1372,36,2,Cheese Garlic Bread ,29,Starters
1373,19,1,Veg Feast Pizza ,27,Pizza 
1373,7,1,Margherita Pizza,27,Pizza 
1373,11,1,Garden Fresh Pizza ,27,Pizza 
1376,36,1,Cheese Garlic Bread ,29,Starters
1376,36,1,Cheese Garlic Bread ,29,Starters
1387,91,1,Cheesy Veggi Pasta ,37,NULL
1387,36,1,Cheese Garlic Bread ,29,Starters
1388,90,1,French Fries,29,Starters
1388,39,1,Lava Cake,31,Desserts
1394,25,1,Panner Tandoori Pizza,27,Pizza 
1394,91,1,Cheesy Veggi Pasta ,37,NULL
1395,16,1,Corn Exotica Pizza,27,Pizza 
1395,7,1,Margherita Pizza,27,Pizza 
1396,11,1,Garden Fresh Pizza ,27,Pizza 
1396,36,1,Cheese Garlic Bread ,29,Starters
1396,90,1,French Fries,29,Starters
1397,7,1,Margherita Pizza,27,Pizza 
1397,99,1,Meal For 2 Veg,39,Meal Deal
1404,16,2,Corn Exotica Pizza,27,Pizza 
1404,90,1,French Fries,29,Starters
1407,16,1,Corn Exotica Pizza,27,Pizza 
1407,90,1,French Fries,29,Starters
1414,85,1,Tandoori Chicken,27,Pizza 
1414,36,2,Cheese Garlic Bread ,29,Starters
1414,91,1,Cheesy Veggi Pasta ,37,NULL
1415,7,1,Margherita Pizza,27,Pizza 
1415,39,1,Lava Cake,31,Desserts
1417,7,2,Margherita Pizza,27,Pizza 
1417,36,2,Cheese Garlic Bread ,29,Starters
1417,31,1,Garden Fresh Pizza Cone,28,Pizza Cones
1417,95,1,Mountain Dew ,38,Beverages 
1420,90,1,French Fries,29,Starters
1420,36,1,Cheese Garlic Bread ,29,Starters
1423,87,1,BBQ Cottage Cheese,28,Pizza Cones
1423,17,1,Veg Supreme Pizza,27,Pizza 
1427,11,1,Garden Fresh Pizza ,27,Pizza 
1427,36,1,Cheese Garlic Bread ,29,Starters
1428,36,1,Cheese Garlic Bread ,29,Starters
1428,90,1,French Fries,29,Starters
1429,7,1,Margherita Pizza,27,Pizza 
1429,34,1,Cheese Sticks ,29,Starters
1432,23,1,Jughalbandhi,27,Pizza 
1432,37,1,Super Cheese,29,Starters
1434,11,1,Garden Fresh Pizza ,27,Pizza 
1434,87,1,BBQ Cottage Cheese,28,Pizza Cones
1434,39,1,Lava Cake,31,Desserts
1435,90,1,French Fries,29,Starters
1435,11,1,Garden Fresh Pizza ,27,Pizza 
1435,39,1,Lava Cake,31,Desserts
1440,11,1,Garden Fresh Pizza ,27,Pizza 
1440,90,1,French Fries,29,Starters
1442,16,1,Corn Exotica Pizza,27,Pizza 
1442,15,1,Veggie Lovers Pizza ,27,Pizza 
1444,86,1,Pepperoni,27,Pizza 
1444,36,1,Cheese Garlic Bread ,29,Starters
1451,7,1,Margherita Pizza,27,Pizza 
1451,90,1,French Fries,29,Starters
1453,31,1,Garden Fresh Pizza Cone,28,Pizza Cones
1453,87,1,BBQ Cottage Cheese,28,Pizza Cones
1454,7,1,Margherita Pizza,27,Pizza 
1454,36,1,Cheese Garlic Bread ,29,Starters
1454,31,1,Garden Fresh Pizza Cone,28,Pizza Cones
1460,7,1,Margherita Pizza,27,Pizza 
1460,34,1,Cheese Sticks ,29,Starters
1461,36,2,Cheese Garlic Bread ,29,Starters
1461,90,1,French Fries,29,Starters
1463,11,1,Garden Fresh Pizza ,27,Pizza 
1463,34,1,Cheese Sticks ,29,Starters
1468,109,1,Cheesy Veggie Pasta,55,Pasta
1468,31,1,Garden Fresh Pizza Cone,28,Pizza Cones
1476,110,1,Cheese Chicken Pasta ,55,Pasta
1476,109,1,Cheesy Veggie Pasta,55,Pasta
1477,109,1,Cheesy Veggie Pasta,55,Pasta
1477,110,1,Cheese Chicken Pasta ,55,Pasta
1485,100,1,Meal For 2 Non-veg,39,Meal Deal
1485,101,1,Meal For 4 Veg ,39,Meal Deal
1486,99,1,Meal For 2 Veg,39,Meal Deal
1486,104,1,Meal For 6 Non-veg,39,Meal Deal
1487,31,1,Garden Fresh Pizza Cone,28,Pizza Cones
1487,31,1,Garden Fresh Pizza Cone,28,Pizza Cones
1492,7,1,Margherita Pizza,27,Pizza 
1492,90,1,French Fries,29,Starters
1493,90,1,French Fries,29,Starters
1493,85,1,Tandoori Chicken,27,Pizza 
1496,9,1,Simply Veggie Pizza,27,Pizza 
1496,16,1,Corn Exotica Pizza,27,Pizza 
1496,36,1,Cheese Garlic Bread ,29,Starters
1498,7,1,Margherita Pizza,27,Pizza 
1498,97,1,Pepsi,38,Beverages 
1500,78,1,Chicken Sausage ,27,Pizza 
1500,90,1,French Fries,29,Starters
1502,90,4,French Fries,29,Starters
1502,34,1,Cheese Sticks ,29,Starters
1502,36,2,Cheese Garlic Bread ,29,Starters
1502,7,2,Margherita Pizza,27,Pizza 
1503,77,1,Chicken Delight ,27,Pizza 
1503,78,1,Chicken Sausage ,27,Pizza 
1503,97,2,Pepsi,38,Beverages 
1506,99,1,Meal For 2 Veg,39,Meal Deal
1506,88,1,Chicken Fingers(Boneless) ,29,Starters
1506,35,1,Garlic Bread,29,Starters
1511,11,1,Garden Fresh Pizza ,27,Pizza 
1511,17,1,Veg Supreme Pizza,27,Pizza 
1512,11,1,Garden Fresh Pizza ,27,Pizza 
1512,17,1,Veg Supreme Pizza,27,Pizza 
1513,11,1,Garden Fresh Pizza ,27,Pizza 
1513,17,1,Veg Supreme Pizza,27,Pizza 
1514,27,1,Hot Chilli Pizza,27,Pizza 
1514,39,1,Lava Cake,31,Desserts
1514,37,2,Super Cheese,29,Starters
1516,9,1,Simply Veggie Pizza,27,Pizza 
1516,11,1,Garden Fresh Pizza ,27,Pizza 
1516,7,1,Margherita Pizza,27,Pizza 
1518,79,1,Grilled Chicken ,27,Pizza 
1518,90,1,French Fries,29,Starters
1519,81,1,All Meat Extravaganza,27,Pizza 
1519,90,1,French Fries,29,Starters
1523,7,1,Margherita Pizza,27,Pizza 
1523,83,1,Supreme Combo,27,Pizza 
1525,77,1,Chicken Delight ,27,Pizza 
1525,39,1,Lava Cake,31,Desserts
1526,7,1,Margherita Pizza,27,Pizza 
1526,16,1,Corn Exotica Pizza,27,Pizza 
1528,96,1,7UP,38,Beverages 
1529,87,1,BBQ Cottage Cheese,28,Pizza Cones
1529,39,1,Lava Cake,31,Desserts
1532,33,1,Potato Wedges,29,Starters
1532,90,1,French Fries,29,Starters
1534,90,1,French Fries,29,Starters
1534,7,1,Margherita Pizza,27,Pizza 
1537,39,1,Lava Cake,31,Desserts
1537,33,1,Potato Wedges,29,Starters
1537,90,1,French Fries,29,Starters
1538,7,1,Margherita Pizza,27,Pizza 
1539,95,1,Mountain Dew ,38,Beverages 
1539,7,1,Margherita Pizza,27,Pizza 
1541,77,1,Chicken Delight ,27,Pizza 
1541,97,3,Pepsi,38,Beverages 
1544,77,1,Chicken Delight ,27,Pizza 
1544,97,1,Pepsi,38,Beverages 
1544,95,1,Mountain Dew ,38,Beverages 
1545,36,2,Cheese Garlic Bread ,29,Starters
1546,90,1,French Fries,29,Starters
1546,77,2,Chicken Delight ,27,Pizza 
1546,97,2,Pepsi,38,Beverages 
1548,90,1,French Fries,29,Starters
1548,97,1,Pepsi,38,Beverages 
1550,85,1,Tandoori Chicken,27,Pizza 
1550,90,1,French Fries,29,Starters
1553,7,1,Margherita Pizza,27,Pizza 
1553,90,1,French Fries,29,Starters
1554,77,1,Chicken Delight ,27,Pizza 
1554,77,1,Chicken Delight ,27,Pizza 
1554,97,1,Pepsi,38,Beverages 
1560,83,1,Supreme Combo,27,Pizza 
1560,88,1,Chicken Fingers(Boneless) ,29,Starters
1561,23,1,Jughalbandhi,27,Pizza 
1561,90,1,French Fries,29,Starters
1564,16,1,Corn Exotica Pizza,27,Pizza 
1564,90,1,French Fries,29,Starters
1570,95,1,Mountain Dew ,38,Beverages 
1570,95,1,Mountain Dew ,38,Beverages 
1572,97,1,Pepsi,38,Beverages 
1575,97,2,Pepsi,38,Beverages 
1575,98,1,Miranda,38,Beverages 
1577,109,1,Cheesy Veggie Pasta,55,Pasta
1577,33,1,Potato Wedges,29,Starters
1580,98,1,Miranda,38,Beverages 
1580,96,1,7UP,38,Beverages 
1580,98,1,Miranda,38,Beverages 
1580,98,1,Miranda,38,Beverages 
1583,9,1,Simply Veggie Pizza,27,Pizza 
1583,90,1,French Fries,29,Starters
1584,7,1,Margherita Pizza,27,Pizza 
1584,90,2,French Fries,29,Starters
1587,7,1,Margherita Pizza,27,Pizza 
1587,110,1,Cheese Chicken Pasta ,55,Pasta
1588,7,1,Margherita Pizza,27,Pizza 
1588,97,1,Pepsi,38,Beverages 
1589,90,1,French Fries,29,Starters
1589,17,1,Veg Supreme Pizza,27,Pizza 
1594,7,1,Margherita Pizza,27,Pizza 
1594,96,3,7UP,38,Beverages 
1594,98,1,Miranda,38,Beverages 
1601,23,1,Jughalbandhi,27,Pizza 
1601,77,1,Chicken Delight ,27,Pizza 
1602,27,1,Hot Chilli Pizza,27,Pizza 
1602,36,1,Cheese Garlic Bread ,29,Starters
1603,7,1,Margherita Pizza,27,Pizza 
1603,7,1,Margherita Pizza,27,Pizza 
1603,7,1,Margherita Pizza,27,Pizza 
1604,15,1,Veggie Lovers Pizza ,27,Pizza 
1604,32,1,Chicken Tikka Pizza Cone,28,Pizza Cones
1605,96,1,7UP,38,Beverages 
1605,97,1,Pepsi,38,Beverages 
1607,97,1,Pepsi,38,Beverages 
1607,97,1,Pepsi,38,Beverages 
1615,7,1,Margherita Pizza,27,Pizza 
1615,34,1,Cheese Sticks ,29,Starters
1616,96,1,7UP,38,Beverages 
1616,97,1,Pepsi,38,Beverages 
1620,80,2,Sausage Lovers ,27,Pizza 
1620,90,2,French Fries,29,Starters
1620,77,1,Chicken Delight ,27,Pizza 
1622,77,1,Chicken Delight ,27,Pizza 
1622,78,1,Chicken Sausage ,27,Pizza 
1624,11,1,Garden Fresh Pizza ,27,Pizza 
1624,37,1,Super Cheese,29,Starters
1626,78,1,Chicken Sausage ,27,Pizza 
1626,34,1,Cheese Sticks ,29,Starters
1628,7,2,Margherita Pizza,27,Pizza 
1628,98,1,Miranda,38,Beverages 
1628,96,1,7UP,38,Beverages 
1630,7,1,Margherita Pizza,27,Pizza 
1630,77,1,Chicken Delight ,27,Pizza 
1630,90,1,French Fries,29,Starters
1631,97,2,Pepsi,38,Beverages 
1631,77,1,Chicken Delight ,27,Pizza 
1633,21,1,Rainbow Veggie Pizza ,27,Pizza 
1633,96,1,7UP,38,Beverages 
1633,97,1,Pepsi,38,Beverages 
1635,7,1,Margherita Pizza,27,Pizza 
1635,109,2,Cheesy Veggie Pasta,55,Pasta
1640,39,1,Lava Cake,31,Desserts
1640,7,1,Margherita Pizza,27,Pizza 
1640,97,2,Pepsi,38,Beverages 
1641,15,1,Veggie Lovers Pizza ,27,Pizza 
1641,109,1,Cheesy Veggie Pasta,55,Pasta
1641,90,1,French Fries,29,Starters
1643,17,1,Veg Supreme Pizza,27,Pizza 
1643,97,1,Pepsi,38,Beverages 
1646,15,1,Veggie Lovers Pizza ,27,Pizza 
1646,90,1,French Fries,29,Starters
1646,109,1,Cheesy Veggie Pasta,55,Pasta
1647,36,1,Cheese Garlic Bread ,29,Starters
1647,90,1,French Fries,29,Starters
1647,11,1,Garden Fresh Pizza ,27,Pizza 
1648,7,1,Margherita Pizza,27,Pizza 
1648,36,1,Cheese Garlic Bread ,29,Starters
1649,36,1,Cheese Garlic Bread ,29,Starters
1649,96,1,7UP,38,Beverages 
1650,11,1,Garden Fresh Pizza ,27,Pizza 
1652,7,1,Margherita Pizza,27,Pizza 
1652,36,1,Cheese Garlic Bread ,29,Starters
1653,7,1,Margherita Pizza,27,Pizza 
1653,36,2,Cheese Garlic Bread ,29,Starters
1658,16,1,Corn Exotica Pizza,27,Pizza 
1658,97,1,Pepsi,38,Beverages 
1659,11,1,Garden Fresh Pizza ,27,Pizza 
1659,16,1,Corn Exotica Pizza,27,Pizza 
1659,23,1,Jughalbandhi,27,Pizza 
1659,21,1,Rainbow Veggie Pizza ,27,Pizza 
1662,7,1,Margherita Pizza,27,Pizza 
